,Unnamed: 0,Date,Tm,Opp,GS,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Game Played,Match Result,Points,Minutes Played,Seconds Played
54,56,2017-02-10,NYK,DEN,1,6,9,.667,0,0,,1,1,1.000,1,2,3,4,1,0,1,0,13,13.2,-15,Yes,L ,-8,27,54
55,57,2017-02-12,NYK,SAS,1,6,11,.545,0,0,,6,8,.750,0,4,4,2,0,1,3,0,18,12.2,+6,Yes,W ,4,30,21
56,58,2017-02-15,NYK,OKC,1,11,21,.524,0,0,,3,3,1.000,1,3,4,7,2,0,3,2,25,19.4,-10,Yes,L ,-11,38,12
57,59,2017-02-23,NYK,CLE,1,6,14,.429,0,0,,1,1,1.000,0,2,2,4,0,0,1,1,13,7.6,-12,Yes,L ,-15,31,58
58,60,2017-02-25,NYK,PHI,1,8,17,.471,0,1,.000,2,2,1.000,0,5,5,3,0,0,1,1,18,11.5,+1,Yes,W ,1,36,1
59,61,2017-02-27,NYK,TOR,1,5,12,.417,0,1,.000,6,6,1.000,0,6,6,4,2,0,3,3,16,12.0,+8,Yes,L ,-1,40,16
60,63,2017-03-01,NYK,ORL,1,8,14,.571,0,1,.000,3,5,.600,2,6,8,4,1,0,3,1,19,15.2,+17,Yes,W ,11,32,38
61,64,2017-03-03,NYK,PHI,1,5,13,.385,0,0,,10,13,.769,1,3,4,5,2,0,3,0,20,15.8,+6,Yes,L ,-3,38,0
62,65,2017-03-05,NYK,GSW,1,9,18,.500,0,1,.000,10,11,.909,0,1,1,4,1,0,2,4,28,19.1,-8,Yes,L ,-7,34,46
63,66,2017-03-06,NYK,ORL,1,2,9,.222,0,0,,8,8,1.000,0,5,5,6,0,0,2,0,12,10.2,-23,Yes,W ,8,27,14
64,67,2017-03-08,NYK,MIL,1,13,16,.813,0,0,,0,0,,0,1,1,6,0,0,2,0,26,22.5,+4,Yes,L ,-11,38,43
65,68,2017-03-11,NYK,DET,1,5,12,.417,0,1,.000,1,2,.500,1,1,2,2,1,0,4,0,11,3.6,-11,Yes,L ,-20,26,54
66,69,2017-03-12,NYK,BRK,1,5,15,.333,0,0,,7,8,.875,3,2,5,2,2,0,0,2,17,13.4,-6,Yes,L ,-8,37,9
67,70,2017-03-14,NYK,IND,1,7,12,.583,0,1,.000,2,2,1.000,0,2,2,4,0,0,0,0,16,13.8,-1,Yes,W ,6,31,56
68,71,2017-03-16,NYK,BRK,1,7,17,.412,0,0,,8,9,.889,0,2,2,2,0,0,2,2,22,11.7,-13,Yes,L ,-11,33,17
69,72,2017-03-20,NYK,LAC,1,6,11,.545,0,0,,6,6,1.000,1,3,4,5,0,0,1,1,18,16.4,-20,Yes,L ,-9,27,34
70,73,2017-03-22,NYK,UTA,1,7,12,.583,0,0,,3,3,1.000,0,1,1,6,0,0,3,0,17,12.9,-5,Yes,L ,-7,32,17
71,74,2017-03-23,NYK,POR,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,L ,-15,0,0
72,75,2017-03-25,NYK,SAS,1,10,22,.455,0,0,,4,4,1.000,3,2,5,5,0,0,1,0,24,17.8,+2,Yes,L ,-8,36,14
73,76,2017-03-27,NYK,DET,1,12,17,.706,0,0,,3,3,1.000,0,4,4,6,1,0,0,0,27,26.3,+13,Yes,W ,14,32,38
74,77,2017-03-29,NYK,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-17,0,0
75,78,2017-03-31,NYK,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,4,0,0
76,79,2017-04-02,NYK,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-16,0,0
77,80,2017-04-04,NYK,CHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,9,0,0
78,81,2017-04-06,NYK,WAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-3,0,0
79,82,2017-04-07,NYK,MEM,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-13,0,0
80,84,2017-04-09,NYK,TOR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-13,0,0
81,85,2017-04-12,NYK,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,1,0,0
0,0,2017-10-17,CLE,BOS,1,5,14,.357,1,3,.333,3,4,.750,1,3,4,2,0,0,2,2,14,6.0,-7,Yes,W ,3,31,15
1,1,2017-10-20,CLE,MIL,1,3,4,.750,0,0,,6,6,1.000,1,1,2,1,2,0,1,0,12,13.1,+9,Yes,W ,19,22,53
2,2,2017-10-21,CLE,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-21,0,0
3,3,2017-10-24,CLE,CHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,7,0,0
4,4,2017-10-25,CLE,BRK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-5,0,0
5,5,2017-10-28,CLE,NOP,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-22,0,0
6,6,2017-10-29,CLE,NYK,1,6,14,.429,0,2,.000,3,3,1.000,1,2,3,3,0,0,4,1,15,6.6,-22,Yes,L ,-19,31,0
7,7,2017-11-01,CLE,IND,1,9,13,.692,0,0,,1,2,.500,1,3,4,1,0,0,2,2,19,12.6,-10,Yes,L ,-17,28,51
8,8,2017-11-03,CLE,WAS,1,8,16,.500,2,4,.500,2,2,1.000,1,0,1,2,0,0,2,2,20,11.3,+5,Yes,W ,8,28,33
9,9,2017-11-05,CLE,ATL,1,4,12,.333,0,3,.000,2,2,1.000,2,1,3,1,0,1,4,4,10,0.7,-27,Yes,L ,-2,19,43
10,10,2017-11-07,CLE,MIL,1,4,10,.400,0,1,.000,2,2,1.000,0,1,1,2,0,0,4,0,10,2.3,0,Yes,W ,5,25,23
11,11,2017-11-09,CLE,HOU,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-4,0,0
12,12,2017-11-11,CLE,DAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,7,0,0
13,13,2017-11-13,CLE,NYK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,3,0,0
14,14,2017-11-15,CLE,CHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,8,0,0
15,15,2017-11-17,CLE,LAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,5,0,0
16,16,2017-11-20,CLE,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,28,0,0
17,17,2017-11-22,CLE,BRK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,10,0,0
18,18,2017-11-24,CLE,CHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,1,0,0
19,19,2017-11-27,CLE,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,22,0,0
20,21,2017-11-28,CLE,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,11,0,0
21,22,2017-11-30,CLE,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,7,0,0
22,23,2017-12-02,CLE,MEM,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,5,0,0
23,24,2017-12-04,CLE,CHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,22,0,0
24,25,2017-12-06,CLE,SAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,6,0,0
25,26,2017-12-08,CLE,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-4,0,0
26,27,2017-12-09,CLE,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,7,0,0
27,28,2017-12-12,CLE,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,9,0,0
28,29,2017-12-14,CLE,LAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,9,0,0
29,30,2017-12-16,CLE,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,9,0,0
30,31,2017-12-17,CLE,WAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,7,0,0
31,32,2017-12-19,CLE,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-3,0,0
32,33,2017-12-21,CLE,CHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,3,0,0
33,34,2017-12-25,CLE,GSW,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-7,0,0
34,35,2017-12-27,CLE,SAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-14,0,0
35,36,2017-12-30,CLE,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-3,0,0
36,37,2018-01-02,CLE,POR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,17,0,0
37,38,2018-01-03,CLE,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-14,0,0
38,39,2018-01-06,CLE,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,4,0,0
39,40,2018-01-08,CLE,MIN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-28,0,0
40,42,2018-01-11,CLE,TOR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-34,0,0
41,43,2018-01-12,CLE,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-2,0,0
42,44,2018-01-15,CLE,GSW,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-10,0,0
43,45,2018-01-18,CLE,ORL,0,3,6,.500,0,1,.000,3,4,.750,1,2,3,1,0,1,2,0,9,6.3,+5,Yes,W ,1,13,13
44,46,2018-01-20,CLE,OKC,0,5,9,.556,0,1,.000,2,2,1.000,0,2,2,3,0,0,1,1,12,9.0,-1,Yes,L ,-24,21,10
45,47,2018-01-23,CLE,SAS,0,1,1,1.000,0,0,,4,4,1.000,0,0,0,1,0,1,4,0,6,3.1,+1,Yes,L ,-12,12,58
46,48,2018-01-26,CLE,IND,0,6,8,.750,2,3,.667,0,0,,0,2,2,2,1,0,1,0,14,12.8,+12,Yes,W ,7,15,1
47,49,2018-01-28,CLE,DET,0,0,2,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,0.6,-1,Yes,W ,17,8,36
48,50,2018-01-30,CLE,DET,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-11,0,0
49,51,2018-01-31,CLE,MIA,0,0,2,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1,-0.8,+2,Yes,W ,2,5,26
50,52,2018-02-03,CLE,HOU,0,3,11,.273,1,4,.250,3,4,.750,1,2,3,2,0,1,1,1,10,5.1,-14,Yes,L ,-32,21,25
51,53,2018-02-06,CLE,ORL,0,0,7,.000,0,1,.000,0,0,,1,0,1,2,0,0,0,1,0,-3.2,+1,Yes,L ,-18,14,44
52,54,2018-02-07,CLE,MIN,0,1,3,.333,0,0,,1,2,.500,0,0,0,3,0,0,0,0,3,3.0,+3,Yes,W ,2,7,26
53,55,2018-02-09,UTA,CHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,12,0,0
54,56,2018-03-08,MIN,BOS,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-8,0,0
55,57,2018-03-11,MIN,GSW,0,1,5,.200,0,0,,0,0,,1,0,1,2,0,0,2,0,2,-1.0,-17,Yes,W ,6,6,36
56,58,2018-03-13,MIN,WAS,0,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,0,0,-0.1,+1,Yes,W ,5,10,33
57,59,2018-03-17,MIN,SAS,0,4,9,.444,0,1,.000,0,0,,1,0,1,2,1,0,0,0,8,6.4,-21,Yes,L ,-16,15,9
58,60,2018-03-18,MIN,HOU,0,6,11,.545,0,1,.000,2,2,1.000,1,0,1,3,0,0,1,0,14,10.5,-1,Yes,L ,-9,19,18
59,61,2018-03-20,MIN,LAC,0,4,6,.667,0,0,,1,1,1.000,0,0,0,1,0,0,1,1,9,5.7,+7,Yes,W ,14,6,32
60,63,2018-03-23,MIN,NYK,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,No,W ,4,0,0
61,64,2018-03-24,MIN,PHI,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,No,L ,-12,0,0
62,65,2018-03-26,MIN,MEM,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-8,0,0
63,66,2018-03-28,MIN,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,12,0,0
64,67,2018-03-30,MIN,DAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,1,0,0
65,68,2018-04-01,MIN,UTA,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-24,0,0
66,69,2018-04-05,MIN,DEN,0,2,5,.400,0,0,,0,0,,0,0,0,0,0,0,1,0,4,0.3,+11,Yes,L ,-4,14,35
67,70,2018-04-06,MIN,LAL,0,0,4,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-1.8,-7,Yes,W ,17,5,42
68,71,2018-04-09,MIN,MEM,0,5,10,.500,1,2,.500,2,2,1.000,0,1,1,3,0,0,2,0,13,8.4,+11,Yes,W ,19,21,49
69,72,2018-04-11,MIN,DEN,0,1,2,.500,0,1,.000,0,0,,0,1,1,0,1,0,0,1,2,1.9,+7,Yes,W ,6,11,23
0,0,2018-10-17,MIN,SAS,0,3,12,.250,0,2,.000,2,2,1.000,3,1,4,2,0,0,1,2,8,2.8,-1,Yes,L ,-4,30,31
1,1,2018-10-19,MIN,CLE,0,3,6,.500,0,1,.000,6,6,1.000,1,3,4,8,0,0,0,2,12,15.4,+20,Yes,W ,8,23,23
2,2,2018-10-20,MIN,DAL,0,11,21,.524,2,5,.400,4,6,.667,2,3,5,5,2,1,3,3,28,21.2,-10,Yes,L ,-4,32,23
3,3,2018-10-22,MIN,IND,0,4,12,.333,0,4,.000,3,3,1.000,0,2,2,5,1,0,1,0,11,8.3,+3,Yes,W ,10,26,54
4,4,2018-10-24,MIN,TOR,0,7,16,.438,2,3,.667,0,0,,1,2,3,5,0,0,2,1,16,10.0,-8,Yes,L ,-7,29,43
5,5,2018-10-26,MIN,MIL,0,5,13,.385,1,3,.333,3,5,.600,0,3,3,2,2,0,0,1,14,10.0,-10,Yes,L ,-30,26,43
6,6,2018-10-29,MIN,LAL,0,4,16,.250,0,1,.000,3,5,.600,4,3,7,7,0,0,2,0,11,7.2,+2,Yes,W ,4,29,17
7,7,2018-10-31,MIN,UTA,1,19,31,.613,4,7,.571,8,11,.727,0,4,4,6,1,1,6,4,50,34.2,+10,Yes,W ,3,40,51
8,8,2018-11-02,MIN,GSW,0,1,1,1.000,1,1,1.000,0,0,,0,0,0,2,0,0,0,0,3,4.1,+3,Yes,L ,-17,4,43
9,9,2018-11-04,MIN,POR,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-30,0,0
10,10,2018-11-05,MIN,LAC,1,8,20,.400,1,3,.333,4,4,1.000,1,2,3,4,0,0,2,2,21,11.5,-8,Yes,L ,-11,34,56
11,11,2018-11-07,MIN,LAL,1,11,17,.647,7,9,.778,2,2,1.000,1,2,3,5,0,0,4,1,31,23.9,+11,Yes,L ,-4,36,32
12,12,2018-11-09,MIN,SAC,1,7,16,.438,3,6,.500,4,4,1.000,0,6,6,5,1,0,3,4,21,14.3,+9,Yes,L ,-11,34,36
13,13,2018-11-12,MIN,BRK,1,8,18,.444,3,5,.600,4,4,1.000,0,2,2,6,1,1,3,0,23,17.1,+3,Yes,W ,7,38,56
14,14,2018-11-14,MIN,NOP,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,7,0,0
15,15,2018-11-16,MIN,POR,0,7,13,.538,0,1,.000,3,4,.750,0,7,7,6,0,0,2,0,17,14.6,+11,Yes,W ,16,33,57
16,16,2018-11-18,MIN,MEM,0,6,11,.545,2,4,.500,4,4,1.000,0,3,3,3,1,0,2,0,18,14.7,+3,Yes,L ,-13,29,49
17,17,2018-11-21,MIN,DEN,0,6,11,.545,2,6,.333,6,6,1.000,2,2,4,4,1,0,1,0,20,19.5,-4,Yes,L ,-2,29,25
18,18,2018-11-23,MIN,BRK,0,11,17,.647,2,2,1.000,1,1,1.000,0,2,2,3,0,0,2,2,25,17.4,-10,Yes,W ,10,29,27
19,19,2018-11-24,MIN,CHI,0,9,13,.692,2,4,.500,2,2,1.000,0,2,2,4,0,1,1,1,22,19.2,+18,Yes,W ,15,31,8
20,21,2018-11-26,MIN,CLE,0,6,13,.462,0,2,.000,0,0,,0,1,1,4,0,1,0,0,12,9.1,+5,Yes,W ,7,29,11
21,22,2018-11-28,MIN,SAS,0,6,8,.750,4,5,.800,0,0,,0,1,1,2,0,0,0,1,16,14.1,+13,Yes,W ,39,17,56
22,23,2018-12-01,MIN,BOS,0,11,18,.611,2,3,.667,2,2,1.000,0,0,0,4,1,0,3,1,26,18.2,-13,Yes,L ,-9,29,25
23,24,2018-12-03,MIN,HOU,0,0,4,.000,0,1,.000,0,0,,0,3,3,5,0,0,1,1,0,0.2,+13,Yes,W ,12,25,17
24,25,2018-12-05,MIN,CHO,0,8,15,.533,0,2,.000,0,2,.000,1,0,1,3,0,0,1,0,16,9.7,+9,Yes,W ,17,25,31
25,26,2018-12-08,MIN,POR,1,9,25,.360,0,1,.000,0,0,,2,1,3,9,3,1,2,4,18,12.2,-12,Yes,L ,-8,37,17
26,27,2018-12-10,MIN,GSW,0,8,18,.444,2,3,.667,3,3,1.000,1,2,3,4,2,2,3,0,21,16.1,0,Yes,L ,-8,34,3
27,28,2018-12-12,MIN,SAC,0,8,13,.615,1,2,.500,3,4,.750,0,1,1,4,0,0,1,2,20,15.0,-8,Yes,L ,-11,22,6
28,29,2018-12-15,MIN,PHO,0,11,16,.688,2,3,.667,1,1,1.000,0,1,1,1,2,0,2,0,25,19.2,-2,Yes,L ,-8,32,46
29,30,2018-12-17,MIN,SAC,1,3,12,.250,1,3,.333,6,8,.750,1,1,2,11,0,0,2,2,13,10.9,-3,Yes,W ,27,24,26
30,31,2018-12-19,MIN,DET,1,14,29,.483,1,4,.250,4,4,1.000,0,3,3,7,1,0,2,3,33,21.9,-13,Yes,L ,-6,38,13
31,32,2018-12-21,MIN,SAS,1,1,8,.125,0,0,,2,2,1.000,0,2,2,1,0,1,1,0,4,-0.2,-7,Yes,L ,-26,15,53
